20	0.3139066968396595
20	0.3274675790861219
20	0.3305735598616763
20	0.3376458250808612
20	0.341684010601363
20	0.34635668858910734
20	0.40307871379753624
20	0.40764711167700357
20	0.40927076364052634
20	0.4115715029571304
20	0.4331427824867371
20	0.43626019436437774
20	0.44659297450070307
20	0.4490381405116872
20	0.4505378406334713
20	0.45497235760270843
20	0.4558101907286695
20	0.4596836096972282
20	0.46340869577724264
20	0.4671053602414656
20	0.46933158151703186
20	0.5042258296798741
20	0.5099571265375749
20	0.5144115458347497
20	0.5170052933911725
20	0.519717147602042
20	0.525268447019044
20	0.526249850322993
20	0.5389380797662188
20	0.5514340031808526
20	0.5545319040955331
20	0.5587376735528663
20	0.5615468665495434
20	0.5639418823132464
20	0.5654111690431578
20	0.5696373762859821
20	0.5796145570142429
20	0.5840252088742238
20	0.584852075777011
20	0.5932360785972164
20	0.5974432914746762
20	0.6130725097640526
20	0.6164391472095023
20	0.6230371710168904
20	0.6236882550634314
20	0.6307543008795636
20	0.6352399513836045
20	0.639625254904443
20	0.6398713891653828
20	0.6625153794457689
20	0.669592513724172
20	0.6768080337925771
20	0.682880630954804
20	0.6861156537320904
20	0.6872488662534605
20	0.6977869510499716
20	0.7060873080380514
20	0.7089584215593933
20	0.7156431470036424
20	0.722835287397919
20	0.7335769830184091
20	0.7468245666964998
20	0.7580505264004544
20	0.7640052879800785
20	0.775763835924846
20	0.7901061468972663
20	0.8013679635270814
20	0.8292683522440548
20	0.8349488679738007
20	0.8781194938474199
